,,spre1,spre2,spre3,spre4,spre5,spre6
HornBadMeinberg,spost39,0,0,0,0,0,0
HornBadMeinberg,spost40,0,0,0,0,0,0
HornBadMeinberg,spost41,0,0,0,0,0,0
HornBadMeinberg,spost42,0,0,0,0,0,0
HornBadMeinberg,spost43,0,0,0,0,0,0
HornBadMeinberg,spost44,0,0,0,0,0,0
HornBadMeinberg,spost45,0,0,0,0,0,0
HornBadMeinberg,spost46,0,0,0,0,0,0
HornBadMeinberg,spost47,0,0,0,0,0,0
HornBadMeinberg,spost48,0,0,0,0,0,0
HornBadMeinberg,spost49,0,0,0,0,0,0
HornBadMeinberg,spost50,0,0,0,0,0,0
HornBadMeinberg,spost51,0,0,0,0,0,0
HornBadMeinberg,spost52,0,0,0,0,0,0
HornBadMeinberg,spost53,0,0,0,0,0,0
HornBadMeinberg,spost54,0,0,0,0,0,0
HornBadMeinberg,spost55,0,0,0,0,0,0
Warstein,spost1,1,1,1,1,1,0
Warstein,spost2,0,0,0,0,0,0
Warstein,spost3,0,0,0,0,0,0
Warstein,spost4,0,0,0,0,0,0
Warstein,spost5,0,0,0,0,0,0
Warstein,spost6,0,0,0,0,0,0
Warstein,spost7,0,0,0,0,0,0
Warstein,spost8,0,0,0,0,0,0
Warstein,spost9,0,0,0,0,0,0
Warstein,spost10,0,0,0,0,0,0
Warstein,spost11,0,0,0,0,0,0
Warstein,spost12,0,0,0,0,0,0
Warstein,spost13,0,0,0,0,0,0
Warstein,spost14,0,0,0,0,0,0
Warstein,spost15,0,0,0,0,0,0
Warstein,spost16,0,0,0,0,0,0
Warstein,spost17,0,0,0,0,0,0
Warstein,spost18,0,0,0,0,0,0
Warstein,spost19,0,0,0,0,0,0
Warstein,spost20,0,0,0,0,0,0
Warstein,spost21,0,0,0,0,0,0
Warstein,spost22,0,0,0,0,0,0
Warstein,spost23,0,0,0,0,0,0
Warstein,spost24,0,0,0,0,0,0
Warstein,spost25,0,0,0,0,0,0
Warstein,spost26,0,0,0,0,0,0
Warstein,spost27,0,0,0,0,0,0
Warstein,spost28,0,0,0,0,0,0
Warstein,spost29,0,0,0,0,0,0
Warstein,spost30,0,0,0,0,0,0
Warstein,spost31,0,0,0,0,0,0
Warstein,spost32,0,0,0,0,0,0
Warstein,spost33,0,0,0,0,0,0
Warstein,spost34,0,0,0,0,0,0
Warstein,spost35,0,0,0,0,0,0
Warstein,spost36,0,0,0,0,0,0
Warstein,spost37,0,0,0,0,0,0
Warstein,spost38,0,0,0,0,0,0
Warstein,spost39,0,0,0,0,0,0
Warstein,spost40,0,0,0,0,0,0
Warstein,spost41,0,0,0,0,0,0
Warstein,spost42,0,0,0,0,0,0
Warstein,spost43,0,0,0,0,0,0
Warstein,spost44,0,0,0,0,0,0
Warstein,spost45,0,0,0,0,0,0
Warstein,spost46,0,0,0,0,0,0
Warstein,spost47,0,0,0,0,0,0
Warstein,spost48,0,0,0,0,0,0
Warstein,spost49,0,0,0,0,0,0
Warstein,spost50,0,0,0,0,0,0
Warstein,spost51,0,0,1,0,0,0
Warstein,spost52,0,0,0,0,0,0
Warstein,spost53,0,0,0,0,0,0
Warstein,spost54,0,0,0,0,0,0
Warstein,spost55,0,0,0,0,0,0
Luegde,spost1,1,1,1,1,1,0
Luegde,spost2,0,0,0,0,0,0
Luegde,spost3,0,0,0,0,0,0
Luegde,spost4,0,0,0,0,0,0
Luegde,spost5,0,0,0,0,1,0
Luegde,spost6,0,0,0,0,0,0
Luegde,spost7,0,0,0,0,0,0
Luegde,spost8,0,0,0,0,0,0
Luegde,spost9,0,0,0,0,0,0
Luegde,spost10,0,0,0,0,0,0
Luegde,spost11,0,0,0,0,0,0
Luegde,spost12,0,0,0,0,0,0
Luegde,spost13,0,0,0,0,0,0
Luegde,spost14,0,0,0,0,0,0
Luegde,spost15,0,0,0,0,0,0
Luegde,spost16,0,0,0,0,0,0
Luegde,spost17,0,0,0,0,0,0
Luegde,spost18,0,0,0,0,0,0
Luegde,spost19,0,0,0,0,0,0
Luegde,spost20,0,0,0,0,0,0
Luegde,spost21,0,0,0,0,0,0
Luegde,spost22,0,0,0,0,0,0
Luegde,spost23,0,0,0,0,0,0
Luegde,spost24,0,0,0,0,0,0
Luegde,spost25,0,0,0,0,0,0
Luegde,spost26,0,0,0,0,0,0
Luegde,spost27,0,0,0,0,0,0
Luegde,spost28,0,0,0,0,0,0
Luegde,spost29,0,0,0,0,0,0
Luegde,spost30,0,0,0,0,0,0
Luegde,spost31,0,0,0,0,0,0
Luegde,spost32,0,0,0,0,0,0
Luegde,spost33,0,0,0,0,0,0
Luegde,spost34,0,0,0,0,0,0
Luegde,spost35,0,0,0,0,0,0
Luegde,spost36,0,0,0,0,0,0
Luegde,spost37,0,0,0,0,0,0
Luegde,spost38,0,0,0,0,0,0
Luegde,spost39,0,0,0,0,0,0
Luegde,spost40,0,0,0,0,0,0
Luegde,spost41,0,0,0,0,0,0
Luegde,spost42,0,0,0,0,0,0
Luegde,spost43,0,0,0,0,0,0
Luegde,spost44,0,0,0,0,0,0
Luegde,spost45,0,0,0,0,0,0
Luegde,spost46,0,0,0,0,0,0
Luegde,spost47,0,0,0,0,0,0
Luegde,spost48,0,0,0,0,0,0
Luegde,spost49,0,0,0,0,0,0
Luegde,spost50,0,0,0,0,0,0
Luegde,spost51,0,0,0,0,0,0
Luegde,spost52,0,0,0,0,0,0
Luegde,spost53,0,0,0,0,0,0
Luegde,spost54,0,0,0,0,0,0
Luegde,spost55,0,0,0,0,0,0
Luedenscheid,spost1,1,1,1,1,1,0
Luedenscheid,spost2,0,0,0,0,0,0
Luedenscheid,spost3,0,0,0,0,0,0
Luedenscheid,spost4,0,0,0,0,0,0
Luedenscheid,spost5,0,0,0,0,0,0
Luedenscheid,spost6,0,0,0,0,0,0
Luedenscheid,spost7,0,0,0,0,0,0
Luedenscheid,spost8,0,0,0,0,0,0
Luedenscheid,spost9,0,0,0,0,0,0
Luedenscheid,spost10,0,0,0,0,0,0
Luedenscheid,spost11,0,0,0,0,0,0
Luedenscheid,spost12,0,0,0,0,0,0
Luedenscheid,spost13,0,0,0,0,0,0
Luedenscheid,spost14,0,0,0,0,0,0
Luedenscheid,spost15,0,0,0,0,0,0
Luedenscheid,spost16,0,0,0,0,0,0
Luedenscheid,spost17,0,0,0,0,0,0
Luedenscheid,spost18,0,0,0,0,0,0
Luedenscheid,spost19,0,0,0,0,0,0
Luedenscheid,spost20,0,0,0,0,0,0
Luedenscheid,spost21,0,0,0,0,0,0
Luedenscheid,spost22,0,0,0,0,0,0
Luedenscheid,spost23,0,0,0,0,0,0
Luedenscheid,spost24,0,0,0,0,0,0
Luedenscheid,spost25,0,0,0,0,0,0
Luedenscheid,spost26,0,0,0,0,0,0
Luedenscheid,spost27,0,0,0,0,0,0
Luedenscheid,spost28,0,0,0,0,0,0
Luedenscheid,spost29,0,0,0,0,0,0
Luedenscheid,spost30,0,0,0,0,0,0
Luedenscheid,spost31,0,0,0,0,0,0
Luedenscheid,spost32,0,0,0,0,0,0
Luedenscheid,spost33,0,0,0,0,0,0
Luedenscheid,spost34,0,0,0,0,0,0
Luedenscheid,spost35,0,0,0,0,0,0
Luedenscheid,spost36,0,0,0,0,0,0
Luedenscheid,spost37,0,0,0,0,1,0
Luedenscheid,spost38,0,0,0,0,0,0
Luedenscheid,spost39,0,0,0,0,0,0
Luedenscheid,spost40,0,0,0,0,0,0
Luedenscheid,spost41,0,0,0,0,0,0
Luedenscheid,spost42,0,0,0,0,0,0
Luedenscheid,spost43,0,0,0,0,0,0
Luedenscheid,spost44,0,0,0,0,0,0
Luedenscheid,spost45,0,0,0,0,0,0
Luedenscheid,spost46,0,0,0,0,0,0
Luedenscheid,spost47,0,0,0,0,0,0
Luedenscheid,spost48,0,0,0,0,0,0
Luedenscheid,spost49,0,0,0,0,0,0
Luedenscheid,spost50,0,0,0,0,0,0
Luedenscheid,spost51,0,0,0,0,0,0
Luedenscheid,spost52,0,0,0,0,0,0
Luedenscheid,spost53,0,0,0,0,0,0
Luedenscheid,spost54,0,0,0,0,0,0
Luedenscheid,spost55,0,0,0,0,0,0
Schwalmtal,spost1,1,1,1,1,1,0
Schwalmtal,spost2,0,0,0,0,0,0
Schwalmtal,spost3,0,0,0,0,0,0
Schwalmtal,spost4,0,0,0,0,0,0
Schwalmtal,spost5,0,0,0,0,0,0
Schwalmtal,spost6,0,0,0,0,0,0
Schwalmtal,spost7,0,0,0,0,0,0
Schwalmtal,spost8,0,0,0,0,0,0
Schwalmtal,spost9,0,0,0,0,0,0
Schwalmtal,spost10,0,0,0,0,0,0
Schwalmtal,spost11,0,0,0,0,0,0
Schwalmtal,spost12,0,0,0,0,0,0
Schwalmtal,spost13,0,0,0,0,0,0
Schwalmtal,spost14,0,0,0,0,0,0
Schwalmtal,spost15,0,0,0,0,0,0
Schwalmtal,spost16,0,0,0,0,0,0
Schwalmtal,spost17,0,0,0,0,0,0
Schwalmtal,spost18,0,0,0,0,0,0
Schwalmtal,spost19,0,0,0,0,0,0
Schwalmtal,spost20,0,0,0,0,0,0
Schwalmtal,spost21,0,0,0,0,1,0
Schwalmtal,spost22,0,0,0,0,0,0
Schwalmtal,spost23,0,0,0,0,0,0
Schwalmtal,spost24,0,0,0,0,0,0
Schwalmtal,spost25,0,0,0,0,0,0
Schwalmtal,spost26,0,0,0,0,0,0
Schwalmtal,spost27,0,0,0,0,0,0
Schwalmtal,spost28,0,0,0,0,0,0
Schwalmtal,spost29,0,0,0,0,0,0
Schwalmtal,spost30,0,0,0,0,0,0
Schwalmtal,spost31,0,0,0,0,0,0
Schwalmtal,spost32,0,0,0,0,0,0
Schwalmtal,spost33,0,0,0,0,0,0
Schwalmtal,spost34,0,0,0,0,0,0
Schwalmtal,spost35,0,0,0,0,0,0
Schwalmtal,spost36,0,0,0,0,0,0
Schwalmtal,spost37,0,0,0,0,0,0
Schwalmtal,spost38,0,0,0,0,0,0
Schwalmtal,spost39,0,0,0,0,0,0
Schwalmtal,spost40,0,0,0,0,0,0
Schwalmtal,spost41,0,0,0,0,0,0
Schwalmtal,spost42,0,0,0,0,0,0
Schwalmtal,spost43,0,0,0,0,0,0
Schwalmtal,spost44,0,0,0,0,0,0
Schwalmtal,spost45,0,0,0,0,0,0
Schwalmtal,spost46,0,0,0,0,0,0
Schwalmtal,spost47,0,0,0,0,0,0
Schwalmtal,spost48,0,0,0,0,0,0
Schwalmtal,spost49,0,0,0,0,0,0
Schwalmtal,spost50,0,0,0,0,0,0
Schwalmtal,spost51,0,0,0,0,0,0
Schwalmtal,spost52,0,0,0,0,0,0
Schwalmtal,spost53,0,0,0,0,0,0
Schwalmtal,spost54,0,0,0,0,0,0
Schwalmtal,spost55,0,0,0,0,0,0
Gummersbach,spost1,1,1,1,1,1,0
Gummersbach,spost2,0,0,0,0,0,0
Gummersbach,spost3,0,0,0,0,0,0
Gummersbach,spost4,0,0,0,0,0,0
Gummersbach,spost5,0,0,0,0,0,0
Gummersbach,spost6,0,0,0,0,0,0
Gummersbach,spost7,0,0,0,0,0,0
Gummersbach,spost8,0,0,0,0,0,0
Gummersbach,spost9,0,0,0,0,0,0
Gummersbach,spost10,0,0,0,0,0,0
Gummersbach,spost11,0,0,0,0,0,0
Gummersbach,spost12,0,0,0,0,0,0
Gummersbach,spost13,0,0,0,0,0,0
Gummersbach,spost14,0,0,0,0,0,0
Gummersbach,spost15,0,0,0,0,0,0
Gummersbach,spost16,0,0,0,0,0,0
Gummersbach,spost17,0,0,0,0,0,0
Gummersbach,spost18,0,0,0,0,0,0
Gummersbach,spost19,0,0,0,0,0,0
Gummersbach,spost20,0,0,0,0,0,0
Gummersbach,spost21,0,0,0,0,0,0
Gummersbach,spost22,0,0,0,0,0,0
Gummersbach,spost23,0,0,0,0,0,0
Gummersbach,spost24,0,0,0,0,0,0
Gummersbach,spost25,0,0,0,0,0,0
Gummersbach,spost26,0,0,0,0,0,0
Gummersbach,spost27,0,0,0,0,0,0
Gummersbach,spost28,0,0,0,0,0,0
Gummersbach,spost29,0,0,0,0,0,0
Gummersbach,spost30,0,0,0,0,0,0
Gummersbach,spost31,0,0,0,0,0,0
Gummersbach,spost32,0,0,0,0,0,0
Gummersbach,spost33,0,0,0,0,0,0
Gummersbach,spost34,0,0,0,0,0,0
Gummersbach,spost35,0,0,0,0,0,0
Gummersbach,spost36,0,0,0,0,0,0
Gummersbach,spost37,0,0,0,0,0,0
Gummersbach,spost38,0,0,0,0,0,0
Gummersbach,spost39,0,0,0,0,0,0
Gummersbach,spost40,0,0,0,0,0,0
Gummersbach,spost41,0,0,0,0,0,0
Gummersbach,spost42,0,0,0,0,0,0
Gummersbach,spost43,0,0,0,0,0,0
Gummersbach,spost44,0,0,0,0,0,0
Gummersbach,spost45,0,0,0,0,0,0
Gummersbach,spost46,0,0,0,0,0,0
Gummersbach,spost47,0,0,0,0,0,0
Gummersbach,spost48,0,0,0,0,0,0
Gummersbach,spost49,0,0,0,0,0,0
Gummersbach,spost50,0,0,0,0,0,0
Gummersbach,spost51,0,0,0,0,0,0
Gummersbach,spost52,0,0,1,0,0,0
Gummersbach,spost53,0,0,0,0,0,0
Gummersbach,spost54,0,0,0,0,0,0
Gummersbach,spost55,0,0,0,0,0,0
Ahlen,spost1,1,1,1,1,1,0
Ahlen,spost2,0,0,0,0,0,0
Ahlen,spost3,0,0,0,0,0,0
Ahlen,spost4,0,0,0,0,0,0
Ahlen,spost5,0,0,0,0,0,0
Ahlen,spost6,0,0,0,0,0,0
Ahlen,spost7,0,0,0,0,0,0
Ahlen,spost8,0,0,0,0,0,0
Ahlen,spost9,0,0,0,0,0,0
Ahlen,spost10,0,0,0,0,0,0
Ahlen,spost11,0,0,0,0,0,0
Ahlen,spost12,0,0,0,0,0,0
Ahlen,spost13,0,0,0,0,0,0
Ahlen,spost14,0,0,0,0,0,0
Ahlen,spost15,0,0,0,0,0,0
Ahlen,spost16,0,0,0,0,0,0
Ahlen,spost17,0,0,0,0,0,0
Ahlen,spost18,0,0,0,0,0,0
Ahlen,spost19,0,0,0,0,0,0
Ahlen,spost20,0,0,0,0,0,0
Ahlen,spost21,0,0,0,0,0,0
Ahlen,spost22,0,0,0,0,1,0
Ahlen,spost23,0,0,0,0,0,0
Ahlen,spost24,0,0,0,0,0,0
Ahlen,spost25,0,0,0,0,0,0
Ahlen,spost26,0,0,0,0,0,0
Ahlen,spost27,0,0,0,0,0,0
Ahlen,spost28,0,0,0,0,0,0
Ahlen,spost29,0,0,0,0,0,0
Ahlen,spost30,0,0,0,0,0,0
Ahlen,spost31,0,0,0,0,0,0
Ahlen,spost32,0,0,0,0,0,0
Ahlen,spost33,0,0,0,0,0,0
Ahlen,spost34,0,0,0,0,0,0
Ahlen,spost35,0,0,0,0,0,0
Ahlen,spost36,0,0,0,0,0,0
Ahlen,spost37,0,0,0,0,0,0
Ahlen,spost38,0,0,0,0,0,0
Ahlen,spost39,0,0,0,0,0,0
Ahlen,spost40,0,0,0,0,0,0
Ahlen,spost41,0,0,0,0,0,0
Ahlen,spost42,0,0,0,0,0,0
Ahlen,spost43,0,0,0,0,0,0
Ahlen,spost44,0,0,0,0,0,0
Ahlen,spost45,0,0,0,0,0,0
Ahlen,spost46,0,0,0,0,0,0
Ahlen,spost47,0,0,0,0,0,0
Ahlen,spost48,0,0,0,0,0,0
Ahlen,spost49,0,0,0,0,0,0
Ahlen,spost50,0,0,0,0,0,0
Ahlen,spost51,0,0,0,0,0,0
Ahlen,spost52,0,0,0,0,0,0
Ahlen,spost53,0,0,0,0,0,0
Ahlen,spost54,0,0,0,0,0,0
Ahlen,spost55,0,0,0,0,0,0
Senden,spost1,1,1,1,1,1,0
Senden,spost2,0,0,0,0,0,0
Senden,spost3,0,0,0,0,0,0
Senden,spost4,0,0,0,0,0,0
Senden,spost5,0,0,0,0,0,0
Senden,spost6,0,0,0,0,0,0
Senden,spost7,0,0,0,0,0,0
Senden,spost8,0,0,0,0,0,0
Senden,spost9,0,0,0,0,0,0
Senden,spost10,0,0,0,0,0,0
Senden,spost11,0,0,0,0,0,0
Senden,spost12,0,0,0,0,0,0
Senden,spost13,0,0,0,0,0,0
Senden,spost14,0,0,0,0,0,0
Senden,spost15,0,0,0,0,0,0
Senden,spost16,0,0,0,0,0,0
Senden,spost17,0,0,0,0,0,0
Senden,spost18,0,0,0,0,0,0
Senden,spost19,0,0,0,0,0,0
Senden,spost20,0,0,0,0,0,0
Senden,spost21,0,0,0,0,0,0
Senden,spost22,0,0,0,0,0,0
Senden,spost23,0,0,0,0,0,0
Senden,spost24,0,0,0,0,0,0
Senden,spost25,0,0,0,0,0,0
Senden,spost26,0,0,0,0,0,0
Senden,spost27,0,0,0,0,0,0
Senden,spost28,0,0,0,0,0,0
Senden,spost29,0,0,0,0,0,0
Senden,spost30,0,0,0,0,0,0
Senden,spost31,0,0,0,0,0,0
Senden,spost32,0,0,0,0,0,0
Senden,spost33,0,0,0,0,0,0
Senden,spost34,0,0,0,0,0,0
Senden,spost35,0,0,0,0,0,0
Senden,spost36,0,0,0,1,0,0
Senden,spost37,0,0,0,0,0,0
Senden,spost38,0,0,0,0,0,0
Senden,spost39,0,0,0,0,0,0
Senden,spost40,0,0,0,0,0,0
Senden,spost41,0,0,0,0,0,0
Senden,spost42,0,0,0,0,0,0
Senden,spost43,0,0,0,0,0,0
Senden,spost44,0,0,0,0,0,0
Senden,spost45,0,0,0,0,0,0
Senden,spost46,0,0,0,0,0,0
Senden,spost47,0,0,0,0,0,0
Senden,spost48,0,0,0,0,0,0
Senden,spost49,0,0,0,0,0,0
Senden,spost50,0,0,0,0,0,0
Senden,spost51,0,0,0,0,0,0
Senden,spost52,0,0,0,0,0,0
Senden,spost53,0,0,0,0,0,0
Senden,spost54,0,0,0,0,0,0
Senden,spost55,0,0,0,0,0,0
Werne,spost1,1,1,1,1,1,0
Werne,spost2,0,0,0,0,0,0
Werne,spost3,0,0,0,0,0,0
Werne,spost4,0,0,0,0,0,0
Werne,spost5,0,0,0,0,0,0
Werne,spost6,0,0,0,0,0,0
Werne,spost7,0,0,0,0,0,0
Werne,spost8,0,0,0,0,0,0
Werne,spost9,0,0,0,0,0,0
Werne,spost10,0,0,0,0,0,0
Werne,spost11,0,0,0,0,0,0
Werne,spost12,0,0,0,0,0,0
Werne,spost13,0,0,0,0,0,0
Werne,spost14,0,0,0,0,0,0
Werne,spost15,0,0,0,0,0,0
Werne,spost16,0,0,0,0,0,0
Werne,spost17,0,0,0,0,0,0
Werne,spost18,0,0,0,0,1,0
Werne,spost19,0,0,0,0,0,0
Werne,spost20,0,0,0,0,0,0
Werne,spost21,0,0,0,0,0,0
Werne,spost22,0,0,0,0,0,0
Werne,spost23,0,0,0,0,0,0
Werne,spost24,0,0,0,0,0,0
Werne,spost25,0,0,0,0,0,0
Werne,spost26,0,0,0,0,0,0
Werne,spost27,0,0,0,0,0,0
Werne,spost28,0,0,0,0,0,0
Werne,spost29,0,0,0,0,0,0
Werne,spost30,0,0,0,0,0,0
Werne,spost31,0,0,0,0,0,0
Werne,spost32,0,0,0,0,0,0
Werne,spost33,0,0,0,0,0,0
Werne,spost34,0,0,0,0,0,0
Werne,spost35,0,0,0,0,0,0
Werne,spost36,0,0,0,0,0,0
Werne,spost37,0,0,0,0,0,0
Werne,spost38,0,0,0,0,0,0
Werne,spost39,0,0,0,0,0,0
Werne,spost40,0,0,0,0,0,0
Werne,spost41,0,0,0,0,0,0
Werne,spost42,0,0,0,0,0,0
Werne,spost43,0,0,0,0,0,0
Werne,spost44,0,0,0,0,0,0
Werne,spost45,0,0,0,0,0,0
Werne,spost46,0,0,0,0,0,0
Werne,spost47,0,0,0,0,0,0
Werne,spost48,0,0,0,0,0,0
Werne,spost49,0,0,0,0,0,0
Werne,spost50,0,0,0,0,0,0
Werne,spost51,0,0,0,0,0,0
Werne,spost52,0,0,0,0,0,0
Werne,spost53,0,0,0,0,0,0
Werne,spost54,0,0,0,0,0,0
Werne,spost55,0,0,0,0,0,0
Iserlohn,spost1,1,1,1,1,1,0
Iserlohn,spost2,0,0,0,0,0,0
Iserlohn,spost3,0,0,0,0,0,0
Iserlohn,spost4,0,0,0,0,0,0
Iserlohn,spost5,0,0,0,0,0,0
Iserlohn,spost6,0,0,0,0,0,0
Iserlohn,spost7,0,0,0,0,0,0
Iserlohn,spost8,0,0,0,0,0,0
Iserlohn,spost9,0,0,0,0,0,0
Iserlohn,spost10,0,0,0,0,0,0
Iserlohn,spost11,0,0,0,0,0,0
Iserlohn,spost12,0,0,0,0,0,0
Iserlohn,spost13,0,0,0,0,0,0
Iserlohn,spost14,0,0,0,0,0,0
Iserlohn,spost15,0,0,0,0,0,0
Iserlohn,spost16,0,0,0,0,0,0
Iserlohn,spost17,0,0,0,0,0,0
Iserlohn,spost18,0,0,0,0,0,0
Iserlohn,spost19,0,0,0,0,0,0
Iserlohn,spost20,0,0,0,0,0,0
Iserlohn,spost21,0,0,0,0,0,0
Iserlohn,spost22,0,0,0,0,0,0
Iserlohn,spost23,0,0,0,0,0,0
Iserlohn,spost24,0,0,0,0,0,0
Iserlohn,spost25,0,0,0,0,0,0
Iserlohn,spost26,0,0,0,0,0,0
Iserlohn,spost27,0,0,0,0,0,0
Iserlohn,spost28,0,0,0,0,0,0
Iserlohn,spost29,0,0,0,0,0,0
Iserlohn,spost30,0,0,0,0,0,0
Iserlohn,spost31,0,0,0,0,0,0
Iserlohn,spost32,0,0,0,0,0,0
Iserlohn,spost33,0,0,0,0,0,0
Iserlohn,spost34,0,0,0,0,0,0
Iserlohn,spost35,0,0,0,0,0,0
Iserlohn,spost36,0,0,0,0,0,0
Iserlohn,spost37,0,0,0,0,0,0
Iserlohn,spost38,0,0,0,0,0,0
Iserlohn,spost39,0,0,0,0,0,0
Iserlohn,spost40,0,0,0,0,0,0
Iserlohn,spost41,0,0,0,0,0,0
Iserlohn,spost42,0,0,0,0,0,0
Iserlohn,spost43,0,0,0,0,0,0
Iserlohn,spost44,0,0,0,0,0,0
Iserlohn,spost45,0,0,0,0,0,0
Iserlohn,spost46,0,0,0,0,0,0
Iserlohn,spost47,0,0,0,0,0,0
Iserlohn,spost48,0,0,0,0,0,0
Iserlohn,spost49,0,0,0,0,0,0
Iserlohn,spost50,0,0,0,0,0,0
Iserlohn,spost51,0,1,0,0,0,0
Iserlohn,spost52,0,0,0,0,0,0
Iserlohn,spost53,0,0,0,0,0,0
Iserlohn,spost54,0,0,0,0,0,0
Iserlohn,spost55,0,0,0,0,0,0
Titz,spost1,1,1,1,1,1,0
Titz,spost2,0,0,0,0,0,0
Titz,spost3,0,0,0,0,0,0
Titz,spost4,0,0,0,0,0,0
Titz,spost5,0,0,0,0,0,0
Titz,spost6,0,0,0,0,0,0
Titz,spost7,0,0,0,0,0,0
Titz,spost8,0,0,0,0,0,0
Titz,spost9,0,0,0,0,0,0
Titz,spost10,0,0,0,0,0,0
Titz,spost11,0,0,0,0,0,0
Titz,spost12,0,0,0,0,0,0
Titz,spost13,0,0,0,0,0,0
Titz,spost14,0,0,0,0,0,0
Titz,spost15,0,0,0,0,0,0
Titz,spost16,0,0,0,0,0,0
Titz,spost17,0,0,0,0,0,0
Titz,spost18,0,0,1,0,0,0
Titz,spost19,0,0,0,0,0,0
Titz,spost20,0,0,0,0,0,0
Titz,spost21,0,0,0,0,0,0
Titz,spost22,0,0,0,0,0,0
Titz,spost23,0,0,0,0,0,0
Titz,spost24,0,0,0,0,0,0
Titz,spost25,0,0,0,0,0,0
Titz,spost26,0,0,0,0,0,0
Titz,spost27,0,0,0,0,0,0
Titz,spost28,0,0,0,0,0,0
Titz,spost29,0,0,0,0,0,0
Titz,spost30,0,0,0,0,0,0
Titz,spost31,0,0,0,0,0,0
Titz,spost32,0,0,0,0,0,0
Titz,spost33,0,0,0,0,0,0
Titz,spost34,0,0,0,0,0,0
Titz,spost35,0,0,0,0,0,0
Titz,spost36,0,0,0,0,0,0
Titz,spost37,0,0,0,0,0,0
Titz,spost38,0,0,0,0,0,0
Titz,spost39,0,0,0,0,0,0
Titz,spost40,0,0,0,0,0,0
Titz,spost41,0,0,0,0,0,0
Titz,spost42,0,0,0,0,0,0
Titz,spost43,0,0,0,0,0,0
Titz,spost44,0,0,0,0,0,0
Titz,spost45,0,0,0,0,0,0
Titz,spost46,0,0,0,0,0,0
Titz,spost47,0,0,0,0,0,0
Titz,spost48,0,0,0,0,0,0
Titz,spost49,0,0,0,0,0,0
Titz,spost50,0,0,0,0,0,0
Titz,spost51,0,0,0,0,0,0
Titz,spost52,0,0,0,0,0,0
Titz,spost53,0,0,0,0,0,0
Titz,spost54,0,0,0,0,0,0
Titz,spost55,0,0,0,0,0,0
Enger,spost1,1,1,1,1,1,0
Enger,spost2,0,0,0,0,0,0
Enger,spost3,0,0,0,0,0,0
Enger,spost4,0,0,0,0,0,0
Enger,spost5,0,0,0,0,0,0
Enger,spost6,0,0,0,0,0,0
Enger,spost7,0,0,0,0,0,0
Enger,spost8,0,0,0,0,0,0
Enger,spost9,0,0,0,0,0,0
Enger,spost10,0,0,0,0,0,0
Enger,spost11,0,0,0,0,0,0
Enger,spost12,0,0,0,0,0,0
Enger,spost13,0,0,0,0,0,0
Enger,spost14,0,0,0,0,0,0
Enger,spost15,0,0,0,0,0,0
Enger,spost16,0,0,0,0,0,0
Enger,spost17,0,0,0,0,0,0
Enger,spost18,0,0,0,0,0,0
Enger,spost19,0,0,0,0,0,0
Enger,spost20,0,0,0,0,0,0
Enger,spost21,0,0,0,0,0,0
Enger,spost22,0,0,0,0,0,0
Enger,spost23,0,0,0,0,0,0
Enger,spost24,0,0,0,0,0,0
Enger,spost25,0,0,0,0,0,0
Enger,spost26,0,0,0,0,0,0
Enger,spost27,0,0,0,0,0,0
Enger,spost28,0,0,0,0,0,0
Enger,spost29,0,0,0,0,0,0
Enger,spost30,0,0,0,0,0,0
Enger,spost31,0,0,0,0,0,0
Enger,spost32,0,0,0,0,0,0
Enger,spost33,0,0,0,0,0,0
Enger,spost34,0,0,0,0,0,0
Enger,spost35,0,0,0,0,0,0
Enger,spost36,0,0,0,0,0,0
Enger,spost37,0,0,0,0,0,0
Enger,spost38,0,0,0,0,0,0
Enger,spost39,0,0,0,0,0,0
Enger,spost40,0,0,0,0,0,0
Enger,spost41,0,0,0,0,0,0
Enger,spost42,0,0,0,0,0,0
Enger,spost43,0,0,0,0,0,0
Enger,spost44,0,0,0,0,0,0
Enger,spost45,0,0,0,0,0,0
Enger,spost46,0,0,0,0,0,0
Enger,spost47,0,0,0,0,0,0
Enger,spost48,0,0,0,0,0,0
Enger,spost49,0,0,0,0,0,0
Enger,spost50,0,0,0,0,0,0
Enger,spost51,0,0,0,0,0,0
Enger,spost52,0,0,0,1,0,0
Enger,spost53,0,0,0,0,0,0
Enger,spost54,0,0,0,0,0,0
Enger,spost55,0,0,0,0,0,0
Herford,spost1,1,1,1,1,1,0
Herford,spost2,0,0,0,0,0,0
Herford,spost3,0,0,0,0,0,0
Herford,spost4,0,0,0,0,0,0
Herford,spost5,0,0,0,0,0,0
Herford,spost6,0,0,0,0,0,0
Herford,spost7,0,0,0,0,0,0
Herford,spost8,0,0,0,0,0,0
Herford,spost9,0,0,0,0,0,0
Herford,spost10,0,0,0,0,0,0
Herford,spost11,0,0,0,0,0,0
Herford,spost12,0,0,0,0,0,0
Herford,spost13,0,0,0,0,0,0
Herford,spost14,0,0,0,0,0,0
Herford,spost15,0,0,0,0,0,0
Herford,spost16,0,0,0,0,0,0
Herford,spost17,0,0,0,0,0,0
Herford,spost18,0,0,0,0,0,0
Herford,spost19,0,0,0,0,0,0
Herford,spost20,0,0,0,0,0,0
Herford,spost21,0,0,0,0,0,0
Herford,spost22,0,0,0,0,0,0
